('2025-07-23T12:11:27.990247', 'HDFCLIFE', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'CIPLA', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'HINDALCO', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'TATAMOTORS', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'WIPRO', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'ICICIBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'MARUTI', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'COALINDIA', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'ADANIGREEN', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'ITC', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'BRITANNIA', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'ADANIPOWER', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'AXISBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'BHARTIARTL', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'HCLTECH', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'POWERGRID', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'BAJFINANCE', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'LT', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'TITAN', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'TITAN', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'M&M', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'DRREDDY', None, 5.0, 'unknown', 5.0)
